customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
314,Synthetic Customer 00314,customer00314@example.invalid,India,2021-04-20,Basic,12908.50
315,Synthetic Customer 00315,customer00315@example.invalid,UK,2023-12-14,Standard,16530.84
316,Synthetic Customer 00316,customer00316@example.invalid,Canada,2022-01-10,Standard,725.42
317,Synthetic Customer 00317,customer00317@example.invalid,Australia,2024-12-18,Standard,1053.87
318,Synthetic Customer 00318,customer00318@example.invalid,India,2023-03-01,Standard,14385.53
319,Synthetic Customer 00319,customer00319@example.invalid,Australia,2023-12-05,Premium,18236.94
320,Synthetic Customer 00320,customer00320@example.invalid,UK,2022-01-27,Standard,14678.27
321,Synthetic Customer 00321,customer00321@example.invalid,Singapore,2024-03-08,Standard,15963.18
322,Synthetic Customer 00322,customer00322@example.invalid,Canada,2023-07-08,Premium,13616.86
323,Synthetic Customer 00323,customer00323@example.invalid,Australia,2021-05-13,Basic,8321.30
324,Synthetic Customer 00324,customer00324@example.invalid,Germany,2024-03-07,Premium,16874.09
325,Synthetic Customer 00325,customer00325@example.invalid,India,2020-12-07,Premium,12625.34
326,Synthetic Customer 00326,customer00326@example.invalid,India,2022-06-01,Standard,3221.35
327,Synthetic Customer 00327,customer00327@example.invalid,Canada,2022-08-24,Basic,5428.77
328,Synthetic Customer 00328,customer00328@example.invalid,Canada,2023-07-21,Basic,17979.74
329,Synthetic Customer 00329,customer00329@example.invalid,UK,2024-09-22,Basic,18803.31
330,Synthetic Customer 00330,customer00330@example.invalid,Germany,2020-02-24,Basic,5218.96
331,Synthetic Customer 00331,customer00331@example.invalid,Australia,2020-01-18,Basic,19040.12
332,Synthetic Customer 00332,customer00332@example.invalid,Singapore,2022-08-02,Premium,8152.31
333,Synthetic Customer 00333,customer00333@example.invalid,Singapore,2025-06-12,Basic,10123.29
334,Synthetic Customer 00334,customer00334@example.invalid,Australia,2022-01-10,Basic,3250.09
335,Synthetic Customer 00335,customer00335@example.invalid,UK,2025-08-15,Premium,3957.11
336,Synthetic Customer 00336,customer00336@example.invalid,Singapore,2022-01-24,Basic,17095.34
337,Synthetic Customer 00337,customer00337@example.invalid,USA,2021-12-15,Standard,13734.01
338,Synthetic Customer 00338,customer00338@example.invalid,Canada,2023-09-04,Standard,4634.23
339,Synthetic Customer 00339,customer00339@example.invalid,India,2020-07-12,Basic,3620.66
340,Synthetic Customer 00340,customer00340@example.invalid,Germany,2025-04-26,Premium,13753.79
341,Synthetic Customer 00341,customer00341@example.invalid,Germany,2020-04-25,Basic,17588.89
342,Synthetic Customer 00342,customer00342@example.invalid,India,2023-03-11,Basic,1836.45
343,Synthetic Customer 00343,customer00343@example.invalid,Singapore,2023-06-15,Premium,15504.63
344,Synthetic Customer 00344,customer00344@example.invalid,Singapore,2024-01-15,Premium,16108.30
345,Synthetic Customer 00345,customer00345@example.invalid,Singapore,2021-01-10,Standard,14107.37
346,Synthetic Customer 00346,customer00346@example.invalid,Germany,2020-06-03,Premium,4791.89
347,Synthetic Customer 00347,customer00347@example.invalid,USA,2021-08-25,Premium,9194.45
348,Synthetic Customer 00348,customer00348@example.invalid,UK,2024-04-12,Standard,1717.67
349,Synthetic Customer 00349,customer00349@example.invalid,Singapore,2023-07-10,Premium,11107.81
350,Synthetic Customer 00350,customer00350@example.invalid,India,2025-02-04,Premium,11087.55
351,Synthetic Customer 00351,customer00351@example.invalid,Canada,2021-01-22,Basic,9874.87
352,Synthetic Customer 00352,customer00352@example.invalid,Canada,2020-10-30,Basic,12968.99
353,Synthetic Customer 00353,customer00353@example.invalid,Singapore,2022-07-25,Basic,15039.76
354,Synthetic Customer 00354,customer00354@example.invalid,India,2021-09-24,Basic,18550.38
355,Synthetic Customer 00355,customer00355@example.invalid,USA,2023-12-11,Premium,13208.84
356,Synthetic Customer 00356,customer00356@example.invalid,Australia,2025-06-13,Standard,5835.84
357,Synthetic Customer 00357,customer00357@example.invalid,India,2021-10-30,Premium,7088.77
358,Synthetic Customer 00358,customer00358@example.invalid,Germany,2025-06-02,Premium,19308.82
359,Synthetic Customer 00359,customer00359@example.invalid,India,2021-12-02,Premium,672.27
360,Synthetic Customer 00360,customer00360@example.invalid,UK,2025-06-10,Basic,9318.96
361,Synthetic Customer 00361,customer00361@example.invalid,Germany,2021-11-30,Premium,5421.34
362,Synthetic Customer 00362,customer00362@example.invalid,Germany,2025-01-25,Standard,10609.12
363,Synthetic Customer 00363,customer00363@example.invalid,Canada,2021-11-07,Standard,12113.65
364,Synthetic Customer 00364,customer00364@example.invalid,Australia,2025-02-02,Standard,19539.16
365,Synthetic Customer 00365,customer00365@example.invalid,UK,2024-09-19,Basic,17302.17
366,Synthetic Customer 00366,customer00366@example.invalid,UK,2025-11-24,Standard,17967.86
367,Synthetic Customer 00367,customer00367@example.invalid,Germany,2020-01-29,Basic,11438.09
368,Synthetic Customer 00368,customer00368@example.invalid,Singapore,2022-02-11,Basic,15190.73
369,Synthetic Customer 00369,customer00369@example.invalid,Canada,2020-03-23,Standard,12641.75
370,Synthetic Customer 00370,customer00370@example.invalid,UK,2024-04-16,Premium,14692.01
371,Synthetic Customer 00371,customer00371@example.invalid,UK,2021-12-19,Premium,13079.20
372,Synthetic Customer 00372,customer00372@example.invalid,India,2021-06-08,Basic,7663.50
373,Synthetic Customer 00373,customer00373@example.invalid,UK,2020-08-10,Basic,782.93
374,Synthetic Customer 00374,customer00374@example.invalid,India,2021-06-07,Basic,4469.80
375,Synthetic Customer 00375,customer00375@example.invalid,Singapore,2020-05-05,Premium,17953.52
376,Synthetic Customer 00376,customer00376@example.invalid,UK,2021-09-06,Premium,11744.53
377,Synthetic Customer 00377,customer00377@example.invalid,USA,2020-11-06,Premium,16386.33
378,Synthetic Customer 00378,customer00378@example.invalid,USA,2022-12-01,Basic,7013.34
379,Synthetic Customer 00379,customer00379@example.invalid,Canada,2020-08-12,Premium,11633.49
380,Synthetic Customer 00380,customer00380@example.invalid,Germany,2021-12-23,Basic,2080.05
381,Synthetic Customer 00381,customer00381@example.invalid,UK,2024-04-30,Standard,13018.45
382,Synthetic Customer 00382,customer00382@example.invalid,UK,2023-12-29,Basic,19727.63
383,Synthetic Customer 00383,customer00383@example.invalid,Canada,2024-06-05,Premium,9691.56
384,Synthetic Customer 00384,customer00384@example.invalid,Singapore,2025-01-14,Premium,10745.04
385,Synthetic Customer 00385,customer00385@example.invalid,UK,2022-06-18,Premium,13290.72
386,Synthetic Customer 00386,customer00386@example.invalid,India,2025-04-09,Standard,87.65
387,Synthetic Customer 00387,customer00387@example.invalid,UK,2022-04-15,Basic,13468.20
388,Synthetic Customer 00388,customer00388@example.invalid,India,2023-09-02,Basic,67.62
389,Synthetic Customer 00389,customer00389@example.invalid,Germany,2022-12-14,Premium,10117.11
390,Synthetic Customer 00390,customer00390@example.invalid,Singapore,2021-04-13,Premium,14175.05
391,Synthetic Customer 00391,customer00391@example.invalid,India,2022-07-09,Standard,19823.47
392,Synthetic Customer 00392,customer00392@example.invalid,UK,2023-02-28,Premium,13703.61
393,Synthetic Customer 00393,customer00393@example.invalid,Australia,2023-11-27,Basic,9416.95
394,Synthetic Customer 00394,customer00394@example.invalid,India,2022-06-18,Premium,10010.92
395,Synthetic Customer 00395,customer00395@example.invalid,Canada,2022-08-22,Premium,12869.54
396,Synthetic Customer 00396,customer00396@example.invalid,Singapore,2024-03-21,Standard,14542.13
397,Synthetic Customer 00397,customer00397@example.invalid,Australia,2022-02-11,Premium,11682.10
398,Synthetic Customer 00398,customer00398@example.invalid,Australia,2021-09-15,Premium,9883.63
399,Synthetic Customer 00399,customer00399@example.invalid,USA,2020-04-20,Basic,6262.68
400,Synthetic Customer 00400,customer00400@example.invalid,UK,2021-03-04,Basic,13949.46
401,Synthetic Customer 00401,customer00401@example.invalid,Australia,2025-03-21,Basic,17094.56
402,Synthetic Customer 00402,customer00402@example.invalid,Australia,2025-08-24,Basic,6520.82
403,Synthetic Customer 00403,customer00403@example.invalid,USA,2023-05-19,Premium,3142.75
404,Synthetic Customer 00404,customer00404@example.invalid,Canada,2025-11-04,Standard,9884.49
405,Synthetic Customer 00405,customer00405@example.invalid,Canada,2023-07-14,Premium,15604.77
406,Synthetic Customer 00406,customer00406@example.invalid,India,2022-10-17,Standard,16515.06
407,Synthetic Customer 00407,customer00407@example.invalid,Canada,2020-03-25,Premium,13395.53
408,Synthetic Customer 00408,customer00408@example.invalid,Germany,2022-02-04,Premium,18053.02
409,Synthetic Customer 00409,customer00409@example.invalid,India,2025-01-18,Premium,12688.78
410,Synthetic Customer 00410,customer00410@example.invalid,Germany,2022-02-23,Basic,7402.39
411,Synthetic Customer 00411,customer00411@example.invalid,Singapore,2021-05-17,Premium,12349.99
412,Synthetic Customer 00412,customer00412@example.invalid,Canada,2025-02-23,Standard,2672.83
413,Synthetic Customer 00413,customer00413@example.invalid,USA,2025-11-13,Premium,3373.23
414,Synthetic Customer 00414,customer00414@example.invalid,Australia,2021-12-09,Basic,5301.24
415,Synthetic Customer 00415,customer00415@example.invalid,Singapore,2024-12-12,Premium,18486.19
416,Synthetic Customer 00416,customer00416@example.invalid,India,2020-12-20,Basic,4162.55
417,Synthetic Customer 00417,customer00417@example.invalid,India,2025-10-10,Basic,15342.90
418,Synthetic Customer 00418,customer00418@example.invalid,Germany,2023-08-19,Premium,3174.93
419,Synthetic Customer 00419,customer00419@example.invalid,Germany,2020-05-20,Premium,16206.77
420,Synthetic Customer 00420,customer00420@example.invalid,Canada,2023-08-14,Basic,16524.61
421,Synthetic Customer 00421,customer00421@example.invalid,Germany,2021-04-15,Premium,9401.86
422,Synthetic Customer 00422,customer00422@example.invalid,Canada,2023-12-12,Basic,14811.09
423,Synthetic Customer 00423,customer00423@example.invalid,UK,2021-04-30,Basic,9646.81
424,Synthetic Customer 00424,customer00424@example.invalid,UK,2025-09-30,Basic,13129.82
425,Synthetic Customer 00425,customer00425@example.invalid,Singapore,2021-10-23,Standard,3663.07
426,Synthetic Customer 00426,customer00426@example.invalid,USA,2021-03-27,Basic,7276.31
427,Synthetic Customer 00427,customer00427@example.invalid,Germany,2025-09-20,Basic,11330.18
428,Synthetic Customer 00428,customer00428@example.invalid,India,2023-01-23,Basic,1262.56
429,Synthetic Customer 00429,customer00429@example.invalid,Germany,2021-05-31,Premium,2686.52
430,Synthetic Customer 00430,customer00430@example.invalid,UK,2025-09-17,Basic,11547.68
431,Synthetic Customer 00431,customer00431@example.invalid,USA,2020-01-27,Premium,8589.56
432,Synthetic Customer 00432,customer00432@example.invalid,India,2024-07-01,Premium,1156.77
433,Synthetic Customer 00433,customer00433@example.invalid,Singapore,2023-06-30,Standard,9507.96
434,Synthetic Customer 00434,customer00434@example.invalid,Australia,2023-08-07,Premium,6148.32
435,Synthetic Customer 00435,customer00435@example.invalid,UK,2025-09-24,Standard,17520.12
436,Synthetic Customer 00436,customer00436@example.invalid,Australia,2024-08-29,Premium,4511.97
437,Synthetic Customer 00437,customer00437@example.invalid,Germany,2024-08-14,Standard,18411.87
438,Synthetic Customer 00438,customer00438@example.invalid,Germany,2023-06-16,Standard,532.87
439,Synthetic Customer 00439,customer00439@example.invalid,Australia,2022-06-07,Standard,9885.74
440,Synthetic Customer 00440,customer00440@example.invalid,UK,2021-01-03,Basic,11323.98
441,Synthetic Customer 00441,customer00441@example.invalid,USA,2025-04-19,Standard,15136.49
442,Synthetic Customer 00442,customer00442@example.invalid,USA,2022-08-23,Basic,4571.72
443,Synthetic Customer 00443,customer00443@example.invalid,Canada,2023-03-15,Standard,12606.60
444,Synthetic Customer 00444,customer00444@example.invalid,Singapore,2020-08-28,Premium,3423.87
445,Synthetic Customer 00445,customer00445@example.invalid,Canada,2020-12-05,Premium,11442.00
446,Synthetic Customer 00446,customer00446@example.invalid,UK,2023-11-22,Premium,14355.55
447,Synthetic Customer 00447,customer00447@example.invalid,Australia,2020-08-24,Premium,18068.45
448,Synthetic Customer 00448,customer00448@example.invalid,Australia,2021-06-21,Basic,446.12
449,Synthetic Customer 00449,customer00449@example.invalid,USA,2020-12-03,Standard,18651.24
450,Synthetic Customer 00450,customer00450@example.invalid,UK,2020-11-22,Premium,13403.19
451,Synthetic Customer 00451,customer00451@example.invalid,Canada,2020-12-02,Premium,10842.62
452,Synthetic Customer 00452,customer00452@example.invalid,Singapore,2021-01-02,Standard,7513.23
453,Synthetic Customer 00453,customer00453@example.invalid,Canada,2020-07-02,Premium,19772.08
454,Synthetic Customer 00454,customer00454@example.invalid,Singapore,2020-01-03,Premium,7125.85
455,Synthetic Customer 00455,customer00455@example.invalid,India,2023-02-10,Basic,146.54
456,Synthetic Customer 00456,customer00456@example.invalid,UK,2020-01-19,Premium,5175.07
457,Synthetic Customer 00457,customer00457@example.invalid,Canada,2024-05-11,Basic,6519.86
458,Synthetic Customer 00458,customer00458@example.invalid,USA,2024-09-05,Standard,4691.27
459,Synthetic Customer 00459,customer00459@example.invalid,Singapore,2025-11-29,Standard,14560.67
460,Synthetic Customer 00460,customer00460@example.invalid,Germany,2020-07-27,Basic,8403.55
461,Synthetic Customer 00461,customer00461@example.invalid,Canada,2022-09-07,Basic,11851.30
462,Synthetic Customer 00462,customer00462@example.invalid,UK,2024-01-05,Premium,4888.88
463,Synthetic Customer 00463,customer00463@example.invalid,India,2024-02-19,Standard,17677.70
464,Synthetic Customer 00464,customer00464@example.invalid,Australia,2024-06-30,Standard,5399.72
465,Synthetic Customer 00465,customer00465@example.invalid,USA,2024-04-14,Basic,12258.91
466,Synthetic Customer 00466,customer00466@example.invalid,India,2025-10-15,Basic,2413.21
467,Synthetic Customer 00467,customer00467@example.invalid,USA,2025-07-05,Premium,1898.70
468,Synthetic Customer 00468,customer00468@example.invalid,India,2024-01-21,Basic,3403.34
469,Synthetic Customer 00469,customer00469@example.invalid,Germany,2022-07-23,Premium,5552.64
470,Synthetic Customer 00470,customer00470@example.invalid,USA,2022-04-11,Standard,7942.28
471,Synthetic Customer 00471,customer00471@example.invalid,Australia,2021-02-08,Standard,14082.27
472,Synthetic Customer 00472,customer00472@example.invalid,USA,2023-10-26,Basic,13793.14
473,Synthetic Customer 00473,customer00473@example.invalid,USA,2025-01-21,Premium,19547.75
474,Synthetic Customer 00474,customer00474@example.invalid,Germany,2021-01-06,Basic,4597.90
475,Synthetic Customer 00475,customer00475@example.invalid,USA,2022-05-26,Basic,6192.91
476,Synthetic Customer 00476,customer00476@example.invalid,UK,2020-08-04,Standard,18431.85
477,Synthetic Customer 00477,customer00477@example.invalid,USA,2022-03-01,Standard,42.46
478,Synthetic Customer 00478,customer00478@example.invalid,Singapore,2023-05-16,Standard,18414.55
479,Synthetic Customer 00479,customer00479@example.invalid,Germany,2024-12-24,Basic,16184.08
480,Synthetic Customer 00480,customer00480@example.invalid,Canada,2025-06-11,Basic,8057.18
